#	معرّفُ الحكم	نصُّ الحكم	الوثيقةُ الأصلية	القسم	المجالُ أو الإدارة	الحكمُ الأحدثُ الحاكم	canonical_home_document	canonical_home_section	referenced_by_documents	اختبارُ القبول	أمطبَّقٌ في الكود	حالةُ النفاذ
11	DOC-004	استخراج كل قاعدة وميزة وشاشة ودورة عمل واعتماد وحارس وقرار من كل وثيقة.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ ظهور: بمعطى مستخدمٍ داخلَ النطاق وآخرَ خارجه لـ«استخراج كل قاعدة وميزة وشاشة ودورة عمل واعتماد وحارس…» · وعند فتح الشاشة · فإن الأولَ يرى نطاقَه والثانيَ لا يُصيَّر له العنصرُ ولا يُرسَل في الاستجابة	غير مقيس — يُملأ عند مراجعة الكود	نافذ
12	DOC-005	معرفة علاقة كل معلومة ببقية المنظومة.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«معرفة علاقة كل معلومة ببقية المنظومة» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
13	DOC-006	اكتشاف القرارات التي صُححت أو استُبدلت لاحقًا.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«اكتشاف القرارات التي صُححت أو استُبدلت لاحقًا» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
14	DOC-007	الحفاظ على كل ميزة صحيحة، وعدم إسقاط أي طلب لمجرد وروده في وثيقة قديمة.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«الحفاظ على كل ميزة صحيحة» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
15	DOC-008	إعادة بناء خريطة ذهنية ومعرفية كاملة للنظام.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«إعادة بناء خريطة ذهنية ومعرفية كاملة للنظام» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
16	DOC-009	إعداد نموذج مستهدف واحد متجانس يمثل آخر إرادة معتمدة للمشروع.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«إعداد نموذج مستهدف واحد متجانس يمثل آخر إرادة معتمدة…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
17	DOC-010	جعل الوثائق النهائية المرجع الذي يُراجَع النظام المبرمج مقابله لاكتشاف الفجوات واستكمالها.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«جعل الوثائق النهائية المرجع الذي يُراجَع النظام المب…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
18	DOC-011	أن تصلح المنظومة للعرض المنضبط على: الجهات السيادية والتنظيمية / الشركاء الاستراتيجيين / الصناديق الاستثمارية / شركات التقنية والتطوير / المراجعين القانونيين والماليين / لجان التدقيق والحوكمة.	SRC-001	ثانيًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«الجهات السيادية والتنظيمية / الشركاء الاستراتيجيين /…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
19	DOC-012	ترسل الوثائق على دفعات بواقع عشرين وثيقة تقريبًا في كل دفعة.	SRC-001	ثالثًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«ترسل الوثائق على دفعات بواقع عشرين وثيقة تقريبًا في …» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
20	DOC-013	ترتيب الإرسال ليس ترتيبًا معماريًا ولا زمنيًا ولا إداريًا، وقد تختلط في الدفعة الواحدة وثائق مالية وتشغيلية وقديمة للأودو وصلاحيات وشاشات وتصحيحات ومعمارية واختبار وعقود ومشتركة.	SRC-001	ثالثًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ ظهور: بمعطى مستخدمٍ داخلَ النطاق وآخرَ خارجه لـ«ترتيب الإرسال ليس ترتيبًا معماريًا ولا زمنيًا ولا إد…» · وعند فتح الشاشة · فإن الأولَ يرى نطاقَه والثانيَ لا يُصيَّر له العنصرُ ولا يُرسَل في الاستجابة	غير مقيس — يُملأ عند مراجعة الكود	نافذ
21	DOC-014	لا تبدأ إعادة كتابة الوثائق النهائية مع الدفعة الأولى؛ عمل مرحلة الاستقبال محصور في: القراءة، الفهم، التصنيف، الاستخراج، الربط، اكتشاف التعارضات، بناء سجل المصادر، تحديث الخريطة المعرفية.	SRC-001	رابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«لا تبدأ إعادة كتابة الوثائق النهائية مع الدفعة الأول…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
22	DOC-015	لا تبدأ إعادة إنتاج الوثائق النهائية إلا بعد الإذن الصريح: «اكتمل رفع جميع الوثائق — ابدأ مرحلة إعادة البناء».	SRC-001	رابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«لا تبدأ إعادة إنتاج الوثائق النهائية إلا بعد الإذن ا…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
23	DOC-017	بعد كل دفعة يصدر تقرير استيعاب يتضمن عشرة بنود: أسماء الوثائق / موضوع كل وثيقة / الإدارات المتأثرة / القرارات والقواعد الجديدة / الوثائق التي تعدلها أو تنقضها / العناصر المؤكدة لقرارات سابقة / التعارضات المكتشفة / الميزات التي لم يثبت تطبيقها / الموضوعات المنتظرة لوثائق أخرى / حالة استيعاب كل وثيقة.	SRC-001	خامسًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«أسماء الوثائق / موضوع كل وثيقة / الإدارات المتأثرة /…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
24	DOC-018	حالات استيعاب الوثيقة سبع: استُوعبت بالكامل / تحتاج مرجعًا مكملًا / تحتوي تعارضًا / تاريخية / حاكمة / تنفيذية / تدقيق وليست مصدرًا للتنفيذ.	SRC-001	خامسًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ انتقال: بمعطى مستندٍ في حالته السابقةِ لـ«استُوعبت بالكامل / تحتاج مرجعًا مكملًا / تحتوي تعارض…» · وعند تنفيذ المحفّز بمخوَّلٍ وشرطٍ مستوفًى · فإن الحالةَ تنتقل ويُسجَّل الانتقالُ بفاعله ووقته · والانتقالُ غيرُ المعرَّف يُرفض	غير مقيس — يُملأ عند مراجعة الكود	نافذ
25	DOC-019	لا تُعاد صياغة الوثيقة في مرحلة الاستقبال، ولا يُتخذ قرار صامت بإلغاء أي محتوى.	SRC-001	خامسًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ منع: بمعطى محاولةٍ تخالف «لا تُعاد صياغة الوثيقة في مرحلة الاستقبال» · وعند تنفيذها · فإن الخادمَ يرفض برمزٍ وسببٍ ويُسجَّل الرفضُ بالمستخدم والوقت	غير مقيس — يُملأ عند مراجعة الكود	نافذ
26	DOC-023	يجب أن تجيب كل فقرة في الوثيقة النهائية عن أربعة أسئلة: من أين جاءت؟ وما الذي كانت تستبدله؟ وهل طُبقت؟ وكيف تُختبر؟	SRC-001	سادسًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ إلزام: بمعطى محاولةِ إتمامٍ بلا استيفاء «يجب أن تجيب كل فقرة في الوثيقة النهائية عن أربعة أسئ…» · وعند الحفظ · فإن الحارسَ يرفض ويبيّن الناقصَ · وباستيفائه ينجح الحفظ	غير مقيس — يُملأ عند مراجعة الكود	نافذ
27	DOC-024	يُمنع الدمج الميكانيكي بين وثيقتين متعارضتين.	SRC-001	سابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ منع: بمعطى محاولةٍ تخالف «يُمنع الدمج الميكانيكي بين وثيقتين متعارضتين» · وعند تنفيذها · فإن الخادمَ يرفض برمزٍ وسببٍ ويُسجَّل الرفضُ بالمستخدم والوقت	غير مقيس — يُملأ عند مراجعة الكود	نافذ
28	DOC-025	سلّم حسم التعارض: (1) القرار الصريح الأحدث المعتمد من المالك (2) الوثيقة الحاكمة الأعلى مرتبة (3) التصحيح المصرّح بأنه يستبدل حكمًا  (4) القرار المحقق للاتساق مع المعمارية الكلية (5) إن بقي التعارض يُرفع في سجل قرارات المالك ولا يُحسم بالاجتهاد.	SRC-001	سابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ منع: بمعطى محاولةٍ تخالف «(1) القرار الصريح الأحدث المعتمد من المالك (2) الوثي…» · وعند تنفيذها · فإن الخادمَ يرفض برمزٍ وسببٍ ويُسجَّل الرفضُ بالمستخدم والوقت	غير مقيس — يُملأ عند مراجعة الكود	نافذ
29	DOC-026	يُحتفظ بالحكم القديم في سجل التاريخ موسومًا بأنه متجاوز أو مستبدل وليس مصدرًا للتنفيذ.	SRC-001	سابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«يُحتفظ بالحكم القديم في سجل التاريخ موسومًا بأنه متج…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
30	DOC-027	الأفكار القديمة لا تُحذف من الأرشيف، ولا يجوز بقاؤها مختلطة بالنموذج النافذ.	SRC-001	سابعًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ منع: بمعطى محاولةٍ تخالف «الأفكار القديمة» · وعند تنفيذها · فإن الخادمَ يرفض برمزٍ وسببٍ ويُسجَّل الرفضُ بالمستخدم والوقت	غير مقيس — يُملأ عند مراجعة الكود	نافذ
31	DOC-028	الفصل الإلزامي بين أربع حقائق: الحقيقة المستهدفة (ما نريده وفق آخر القرارات) / الحقيقة المبرمجة (ما في الكود وقاعدة البيانات) / الحقيقة التشغيلية (ما يستخدمه الموظفون اليوم) / الحقيقة التاريخية (ما كان مخططًا أو مستخدمًا ).	SRC-001	ثامنًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ إلزام: بمعطى محاولةِ إتمامٍ بلا استيفاء «الحقيقة المستهدفة (ما نريده وفق آخر القرارات) / الحق…» · وعند الحفظ · فإن الحارسَ يرفض ويبيّن الناقصَ · وباستيفائه ينجح الحفظ	غير مقيس — يُملأ عند مراجعة الكود	نافذ
32	DOC-029	الوثائق النهائية تصبح خط الأساس المستهدف المعتمد.	SRC-001	ثامنًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«الوثائق النهائية تصبح خط الأساس المستهدف المعتمد» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
33	DOC-030	بعد الاعتماد يُراجَع النظام المبرمج مقابل خط الأساس لإنتاج خمسة تصنيفات: ما طُبق كاملًا / ما طُبق جزئيًا / ما لم يُطبق / ما طُبق بصورة تختلف عن القرار / ما هو موجود في الكود بلا وثيقة حاكمة / ما يجب إصلاحه أو استكماله.	SRC-001	ثامنًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«بعد الاعتماد يُراجَع النظام المبرمج مقابل خط الأساس …» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
34	DOC-031	وثيقة جامعة واحدة لكل إدارة أو مجال رئيسي، تستوعب كل ما قيل عنه منذ بداية المشروع حتى آخر تصحيح.	SRC-001	عاشرًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«وثيقة جامعة واحدة لكل إدارة أو مجال رئيسي» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
35	DOC-032	صفات الوثيقة الجامعة: مستقلة / متكاملة / مترابطة مع باقي النظام / قابلة للمراجعة القانونية والتقنية / ذات ترقيم داخلي واضح / تحتوي المتطلبات الوظيفية والتقنية والتشغيلية / تتضمن ملاحقها داخلها لا في ملفات منفصلة.	SRC-001	عاشرًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ حدث: بمعطى تنفيذِ «مستقلة / متكاملة / مترابطة مع باقي النظام / قابلة لل…» · وعند وقوع الفعل · فإن الحدثَ يُنشر بمفتاحه ويستهلكه المعنيُّ ويتغير أثرُه · وإعادةُ النداء ترجع مرجعَ الأثر الأول	غير مقيس — يُملأ عند مراجعة الكود	نافذ
36	DOC-033	تستهدف كل وثيقة إدارية مئة صفحة أو أكثر عند اكتمال محتواها، ويجوز التجاوز حسب حجم الإدارة، دون حشو أو تكرار مصطنع.	SRC-001	عاشرًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ وجودٍ وسلوك: بمعطى بيئةٍ مهيَّأةٍ لـ«تستهدف كل وثيقة إدارية مئة صفحة أو أكثر عند اكتمال م…» · وعند تنفيذ السيناريو الموصوف · فإن السلوكَ يطابق النصَّ ويُوثَّق الشاهدُ بلقطةٍ أو سجل	غير مقيس — يُملأ عند مراجعة الكود	نافذ
37	DOC-034	لا يجوز تقسيم الإدارة الواحدة إلى وثائق قصيرة، إلا لملحق تقني مستقل يتعذر دمجه منطقيًا، ويبقى عندها تابعًا رسميًا للوثيقة الجامعة.	SRC-001	عاشرًا	DOC	لا معارض — نافذ بنصّه	INJAZ-CORE-01	الفصلُ ١ — الدستور	FRD-01 · UX-01 · DELIVERY-01 — تُحيل ولا تعيد الكتابة	اختبارُ منع: بمعطى محاولةٍ تخالف «لا يجوز تقسيم الإدارة الواحدة إلى وثائق قصيرة» · وعند تنفيذها · فإن الخادمَ يرفض برمزٍ وسببٍ ويُسجَّل الرفضُ بالمستخدم والوقت	غير مقيس — يُملأ عند مراجعة الكود	نافذ
