18	ادارة التشغيل	DEPARTMENT	سجل الأصول	سجل المعدات	Equipments/equipments.php	إدارة الأسطول	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	8		
19	ادارة التشغيل	DEPARTMENT	سجل الأصول	جاهزية المعدات للتشغيل	Fleet/readiness_board.php	إدارة الأسطول	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	5		
20	ادارة التشغيل	DEPARTMENT	سجل الأصول	وثائق المعدات والمشغّلين	Equipments/equipment_documents.php	إدارة الأسطول	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	6		
21	ادارة التشغيل	DEPARTMENT	عمليات التمويل	ميزانية إدارتي — التمويل	Finance/budget_dept.php	التمويل والملكية	BUSINESS_DEPARTMENT	DEPT_SELF_VIEW	VALID	CONFIRMED	منظرُ الإدارةِ عن نفسِها — مشترَكٌ بطبيعتِه	14		
22	ادارة التشغيل	DEPARTMENT	عمليات التمويل	إنجاز الإدارة	Portal/dept_achievement.php	التمويل والملكية	BUSINESS_DEPARTMENT	DEPT_SELF_VIEW	VALID	CONFIRMED	منظرُ الإدارةِ عن نفسِها — مشترَكٌ بطبيعتِه	15		
23	ادارة التشغيل	DEPARTMENT	عمليات التمويل	إنشاء عملية تمويل	Financing/financing_operation_new.php	التمويل والملكية	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
24	ادارة التشغيل	DEPARTMENT	أوامر الترحيل	طلبات الترحيل	Transport/transfer_requests.php	النقل والترحيل	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	6		
25	ادارة التشغيل	DEPARTMENT	التنفيذ والإقفال	أوامر الصيانة	Maintenance/orders.php	إدارة الصيانة	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	6		
26	ادارة التشغيل	DEPARTMENT	العقود	عقود العملاء	Contracts/contracts.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	5		
27	ادارة التشغيل	DEPARTMENT	العقود	الجزاءات والحوافز التعاقدية	Contracts/penalties.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	4		
28	ادارة التشغيل	DEPARTMENT	العقود	مصفوفة التزامات العقد	Contracts/contract_obligations.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
29	ادارة التشغيل	DEPARTMENT	العقود	خطة موارد العقد	Contracts/contract_resource_plan.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
30	ادارة التشغيل	DEPARTMENT	ملف الموظف وعقوده	سجل الموظفين	Employees/employees.php	الموارد البشرية	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	2		
31	ادارة التشغيل	DEPARTMENT	التعاقد والتغطية والحصص	توزيع وحدات المورد على معداته	Operations/equipment_quota.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
32	ادارة التشغيل	DEPARTMENT	التعاقد والتغطية والحصص	غرفة عمليات المواقع	Operations/operations_room.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
33	ادارة التشغيل	DEPARTMENT	استقبال البلاغات	صندوقُ بلاغاتِ الإدارة	Tickets/tickets_list.php	مركز البلاغات	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	16		
34	ادارة التشغيل	DEPARTMENT	الطلبات وحدود المخزون	أرصدة المخزون بحالاتها	Procurement/stock_proc.php	إدارة المشتريات التشغيلية	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	6		
35	ادارة التشغيل	DEPARTMENT	الطلبات وحدود المخزون	طلبات الشراء	Procurement/requests_proc.php	إدارة المشتريات التشغيلية	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	5		
36	ادارة التشغيل	DEPARTMENT	المعاملات المالية الواردة	سجل الأحداث المالية	Finance/events_list_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	7		
37	ادارة التشغيل	DEPARTMENT	المعاملات المالية الواردة	موافقات إدارتي	FinRequests/dept_inbox.php	المالية والخزينة	BUSINESS_DEPARTMENT	DEPT_SELF_VIEW	VALID	CONFIRMED	منظرُ الإدارةِ عن نفسِها — مشترَكٌ بطبيعتِه	11		
38	ادارة التشغيل	DEPARTMENT	التخطيط وتخصيص الموارد	تكليف المشغّل على المعدة	Operations/distribution_space.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	5		
39	ادارة التشغيل	DEPARTMENT	التخطيط وتخصيص الموارد	إسناد المعدات للوحدات	Operations/containers.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	4		
40	ادارة التشغيل	DEPARTMENT	التنفيذ اليومي	الإنتاج والقياس	Operations/production.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	3		
41	ادارة التشغيل	DEPARTMENT	التنفيذ اليومي	التوقفات وتحديد المتحمل	Operations/stops_unattributed.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
42	ادارة التشغيل	DEPARTMENT	المستخلصات والفوترة والتحصيل	المستخلصات والمطالبات	Contracts/claims.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
43	ادارة التشغيل	DEPARTMENT	المستخلصات والفوترة والتحصيل	الأعمال غير المفوترة	Operations/unbilled.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
44	ادارة التشغيل	DEPARTMENT	الالتزام والامتثال	لوحة الإسناد اليومي	Approvals/attribution_board.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
45	ادارة التشغيل	DEPARTMENT	الخزينة والبنوك	طلبات الدفع والسداد	Finance/payments_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	FORBIDDEN	VALID	CONFIRMED	◆ شاشةٌ ماليةٌ أو تجاريةٌ في مساحةِ إدارةٍ لا تملكها — تُزال ويُستبدل بها منظرٌ مقيَّد	7		
46	ادارة التشغيل	DEPARTMENT	الانحرافات وإقفال الفترة	الأداء الشهري للوحدة	Operations/unit_perf.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	3		
47	ادارة التشغيل	DEPARTMENT	الانحرافات وإقفال الفترة	الإقفال الشهري للوحدة	Operations/monthly_close.php	إدارة التشغيل	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	3		
48	ادارة التشغيل	DEPARTMENT	التكلفة والإهلاك والهامش	متابعة انحراف المنفَّذ عن المخطط	Finance/variance_monitor_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
49	ادارة التشغيل	DEPARTMENT	التكلفة والإهلاك والهامش	التكاليف والربحية بالمركز	Finance/cost_report_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	FORBIDDEN	VALID	CONFIRMED	◆ شاشةٌ ماليةٌ أو تجاريةٌ في مساحةِ إدارةٍ لا تملكها — تُزال ويُستبدل بها منظرٌ مقيَّد	6		
50	ادارة التشغيل	DEPARTMENT	الممولون والتسجيل	سجل الممولين	Financing/financiers_registry.php	التمويل والملكية	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	2		
51	ادارة التشغيل	DEPARTMENT	التدقيق والمراجعة	سجل التدقيق والاطّلاع	ActivityLogs/activity_logs.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	3		
52	ادارة التشغيل	DEPARTMENT	تسجيل الموردين	حصص الموردين من العقود	Suppliers/shares_coverage.php	إدارة الموردين	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
53	ادارة التشغيل	DEPARTMENT	التغطية التعاقدية	التزام العقد بنوع المعدة	Contracts/contract_coverage.php	المبيعات والعقود	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
54	ادارة التشغيل	DEPARTMENT	البيانات المرجعية والإعدادات	مخاطر الميدان	Risk/risk_field.php	إدارة المخاطر المؤسسية	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	3		
55	ادارة التشغيل	DEPARTMENT	البيانات المرجعية والإعدادات	أذون الزيارة والمركبات الخارجية	admin/org_permits.php	إدارة الموقع	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
56	ادارة التشغيل	DEPARTMENT	أنواع المستندات وآلات الحالة	أنماط تفعيل المزايا	Governance/activation_patterns.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
57	ادارة التشغيل	DEPARTMENT	لوحة الإدارة	الرئيسية	main/role_board.php	مساحة العمل الشخصية	BUSINESS_DEPARTMENT	PERSONAL_SPACE	VALID	CONFIRMED	مساحةٌ شخصيةٌ مشتركةٌ فوقَ الإدارات	17		
58	ادارة التشغيل	DEPARTMENT	لوحة الإدارة	المراسلات	chats/index.php	مساحة العمل الشخصية	PLATFORM_SHARED	PERSONAL_SPACE	VALID	CONFIRMED	مساحةٌ شخصيةٌ مشتركةٌ فوقَ الإدارات	17		
59	ادارة التشغيل	DEPARTMENT	اعتماد الوحدات	صندوقُ موافقاتي — ما ينتظر يدي	Approvals/requests.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	4		
60	ادارة التشغيل	DEPARTMENT	متابعة الانحراف	هامش الربح للعقد والواقعة	Reports/margin_report.php	مكتب الرئيس التنفيذي والنواب	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	4		
61	ادارة التشغيل	DEPARTMENT	متابعة الانحراف	تصنيف الأعطال وأسبابها	Equipments/manage_failure_codes.php	إدارة الأسطول	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	3		
62	ادارة التشغيل	DEPARTMENT	فريق العمل	إدارة المعاونين	main/project_users.php	مساحة العمل الشخصية	BUSINESS_DEPARTMENT	PERSONAL_SPACE	VALID	CONFIRMED	مساحةٌ شخصيةٌ مشتركةٌ فوقَ الإدارات	16		
63	ادارة التشغيل	DEPARTMENT	العمل اليومي	طلب مالي جديد	FinRequests/request_form.php	المالية والخزينة	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	10		
64	ادارة التشغيل	DEPARTMENT	العمل اليومي	أحكام العميل والمورد والمشغّل	Finance/unit_records_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	4		
65	ادارة التشغيل	DEPARTMENT	العمل اليومي	ميزانية إدارتي	Finance/budget_form_fin.php	المالية والخزينة	BUSINESS_DEPARTMENT	DEPT_SELF_VIEW	VALID	CONFIRMED	منظرُ الإدارةِ عن نفسِها — مشترَكٌ بطبيعتِه	11		
66	ادارة التشغيل	DEPARTMENT	العمل اليومي	أنواع المعدات	Equipments/equipments_types.php	إدارة الأسطول	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	2		
67	ادارة التشغيل	DEPARTMENT	العمل اليومي	مواقع التنفيذ	Projects/sites.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
68	ادارة التشغيل	DEPARTMENT	العمل اليومي	شروط تعديل السعر	Contracts/price_terms.php	المبيعات والعقود	BUSINESS_DEPARTMENT	FORBIDDEN	VALID	CONFIRMED	◆ شاشةٌ ماليةٌ أو تجاريةٌ في مساحةِ إدارةٍ لا تملكها — تُزال ويُستبدل بها منظرٌ مقيَّد	2		
69	ادارة التشغيل	DEPARTMENT	العمل اليومي	مركز التقارير	Reports/reports.php	مكتب الرئيس التنفيذي والنواب	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	7		
70	ادارة التشغيل	DEPARTMENT	العمل اليومي	سجل الوحدات اليومية	Reports/daily_units_report.php	مكتب الرئيس التنفيذي والنواب	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	2		
71	ادارة التشغيل	DEPARTMENT	العمل اليومي	الاعتمادات المتأخرة والوثائق	Reports/approval_lag_report.php	مكتب الرئيس التنفيذي والنواب	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	2		
72	ادارة التشغيل	DEPARTMENT	العمل اليومي	لوحة مدير التشغيل	admin/ops_manager_board.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	ERROR_SUSPECTED	PENDING	◆ لا تظهر إلا في هذه الإدارةِ ومالكُها غيرُها — يُراجَع المالك	1		
73	ادارة التشغيل	DEPARTMENT	السجلات الرئيسية	المعدات	Equipments/equipments_fleet.php	إدارة الأسطول	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
74	ادارة التشغيل	DEPARTMENT	الحوكمة	سجل الكيانات	Governance/entities_registry.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	3		
75	ادارة التشغيل	DEPARTMENT	الحوكمة	التفويض بالتوقيع	Governance/signing_authority.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	4		
76	ادارة التشغيل	DEPARTMENT	الحوكمة	التراخيص والكفالات	Governance/licenses_guarantees.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	5		
77	ادارة التشغيل	DEPARTMENT	الحوكمة	منح المجال المقيَّد	Governance/ownership_grants.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	ERROR_SUSPECTED	PENDING	◆ لا تظهر إلا في هذه الإدارةِ ومالكُها غيرُها — يُراجَع المالك	1		
78	ادارة التشغيل	DEPARTMENT	الإعدادات والتدقيق	الأنواع والموديلات	Equipments/fleet_models.php	إدارة الأسطول	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	3		
79	ادارة التشغيل	DEPARTMENT	الإعدادات والتدقيق	إعداد الإهلاك	Equipments/fleet_depreciation_profiles.php	إدارة الأسطول	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	2		
80	ادارة التشغيل	DEPARTMENT	المخاطر	مساحة مخاطر الإدارة	Risk/dept_risk_space.php	إدارة المخاطر المؤسسية	BUSINESS_DEPARTMENT	DEPT_SELF_VIEW	VALID	CONFIRMED	منظرُ الإدارةِ عن نفسِها — مشترَكٌ بطبيعتِه	14		
81	ادارة الموردين	DEPARTMENT	المركز التنفيذي	مهامي	Portal/my_tasks.php	مكتب الرئيس التنفيذي والنواب	PLATFORM_SHARED	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	17		
82	ادارة الموردين	DEPARTMENT	المركز التنفيذي	إنجازي	Portal/my_achievement.php	مكتب الرئيس التنفيذي والنواب	PLATFORM_SHARED	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	16		
83	ادارة الموردين	DEPARTMENT	المركز التنفيذي	طلباتي	FinRequests/my_requests.php	مكتب الرئيس التنفيذي والنواب	PLATFORM_SHARED	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	15		
84	ادارة الموردين	DEPARTMENT	مركز العمل	بوابتي	Portal/my_portal.php	مساحة العمل الشخصية	PLATFORM_SHARED	PERSONAL_SPACE	VALID	CONFIRMED	مساحةٌ شخصيةٌ مشتركةٌ فوقَ الإدارات	16		
85	ادارة الموردين	DEPARTMENT	الاعتمادات الواردة	صندوق ما ينتظر اعتمادي	Finance/approvals_inbox.php	مركز البلاغات	BUSINESS_DEPARTMENT	SHARED_WORK_ITEM	VALID	CONFIRMED	مهمةٌ أو اعتمادٌ يصل المستخدمَ من إدارةٍ أخرى	13		
86	ادارة الموردين	DEPARTMENT	الاعتمادات الواردة	تسجيل التايم شيت والإنتاج — الموقع	Timesheet/timesheet.php	إدارة الموقع	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	9		
87	ادارة الموردين	DEPARTMENT	ملفي الشخصي	مساحة عملي	main/my_workspace.php	مساحة العمل الشخصية	BUSINESS_DEPARTMENT	PERSONAL_SPACE	VALID	CONFIRMED	مساحةٌ شخصيةٌ مشتركةٌ فوقَ الإدارات	16		
88	ادارة الموردين	DEPARTMENT	الظهور وضبط البوابة	مركز التقارير — الحوكمة	emsreports/index.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	UNRESOLVED	VALID	PENDING	يلزم قرارُ المالك: منظرٌ مقيَّدٌ أم إزالة	14		
89	ادارة الموردين	DEPARTMENT	الظهور وضبط البوابة	الإعدادات	Settings/settings.php	الحوكمة والالتزام	BUSINESS_DEPARTMENT	CONTEXTUAL_READ_ONLY	VALID	CONFIRMED	منظرٌ مرجعيٌّ محدودٌ تحتاجه الإدارةُ لإكمالِ عملِها	6		
90	ادارة الموردين	DEPARTMENT	تسجيل الموردين	سجل الموردين	Suppliers/suppliers.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
91	ادارة الموردين	DEPARTMENT	تسجيل الموردين	حسابات الموردين البنكية	Suppliers/supplier_bank.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	1		
92	ادارة الموردين	DEPARTMENT	تسجيل الموردين	عقود الموردين	Suppliers/supplierscontracts.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	1		
93	ادارة الموردين	DEPARTMENT	تسجيل الموردين	حصص الموردين من العقود	Suppliers/shares_coverage.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
94	ادارة الموردين	DEPARTMENT	تسجيل الموردين	خطة معدات المورد المتعهَّد بها	Suppliers/equipment_plan.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	1		
95	ادارة الموردين	DEPARTMENT	تسجيل الموردين	تسويات ومستحقات الموردين	Suppliers/settlements.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	3		
96	ادارة الموردين	DEPARTMENT	تسجيل الموردين	بنود عقد المورد	Suppliers/supplier_contract_lines.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
97	ادارة الموردين	DEPARTMENT	تسجيل الموردين	وثائق المورد وحسابه البنكي	Suppliers/supplier_documents.php	إدارة الموردين	BUSINESS_DEPARTMENT	OWNED	VALID	CONFIRMED	أصليةٌ لهذه الإدارة	2		
